gauge_id,p_mean,pet_mean,frac_snow,aridity,high_prec_freq,high_prec_dur,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,soil_depth_pelletier,soil_porosity,soil_conductivity,sand_frac,clay_frac,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,q_mean,runoff_ratio,baseflow_index,stream_elas,carbonate_rocks_frac,geol_permeability
9378630,1.580520192,2.968855975,0.503089462,1.878404332,29.5,1.730205279,37.75555,-109.47651,2125.1,53.41527,10.42,0.55,0.423032583,2.236571488,49.93962018,16.63684238,0.2678,1.74006416,1.196819779,0.578654107,0.254540227,0.210643134,0.133274561,0.497448007,4.293214205,0,-14.9889
9386900,1.213946612,3.004670459,0.307507544,2.475125701,32.7,1.595121951,35.28253,-108.55341,2341.65,37.39246,184.94,1.071942446,0.435135781,1.416654469,41.93966446,23.69916272,0.3012,1.014519004,0.497994545,0.414352941,0.09991604,0.058412195,0.048117598,0.218770459,3.739720779,0.164153093,-13.7243
9404450,1.350459959,3.862233224,0.42359994,2.859939088,26.9,1.601190476,37.33943,-112.60438,2070.41,56.22302,192.96,0.816666667,0.439684755,1.349384487,30.91058991,19.97966623,0.3323,1.19210412,0.710038819,0.448279769,0.150045992,0.178418784,0.132117049,0.780083947,1.31182832,0.52244766,-13.6472
9430500,1.29077755,3.449750732,0.139533552,2.672614451,26.4,1.665615142,33.06118,-108.53727,2227.36,58.13208,4804.93,3.619455943,0.435160843,1.299293515,36.9259333,26.03152379,0.4793,0.953463616,0.508049478,0.39922301,0.116776395,0.09013827,0.069832536,0.582299573,2.193725351,0,-12.6397
9430600,1.588898015,4.261386242,0.212871654,2.681975937,28.8,1.556756757,33.16673,-108.64978,2126.66,84.46138,190.52,0.647058824,0.422098586,1.743611103,48.5924221,27.97936242,0.7126,1.5529488,0.752624093,0.560348607,0.135674275,0.390909408,0.246025487,0.419680733,2.709749038,0,-12.6916
9447800,1.072425736,3.259460561,0.03948267,3.039334522,27.7,1.639053254,32.95562,-109.53119,1395.31,59.50706,781.96,5.637184116,0.449201624,0.639747498,20.78950118,33.88417782,0.1601,0.588618872,0.320768321,0.279558389,0.082797358,0.036189516,0.033745475,0.354762522,1.475638345,0.029189548,-12.4731
9480000,1.427419576,3.505478987,0.008279229,2.455815408,29.85,1.745614035,31.35538,-110.58953,1564.07,40.83588,213.38,11.32375979,0.43481443,1.314241474,41.14985479,28.81656075,0.1254,0.859927189,0.61117869,0.370239159,0.20054824,0.032469053,0.022746677,0.32129507,0.843780395,0.00154695,-12.3046
9484000,1.564503765,4.597359384,0.106460927,2.938541593,27.85,1.573446328,32.31674,-110.81037,1332.86,112.56283,103.65,0.737588652,0.437805724,1.643319599,23.51283222,9.401180135,0.4456,0.93172348,0.456109733,0.403068471,0.106079267,0.479876821,0.306727815,0.285503828,1.993415977,0,-14.0855
9484600,1.263404517,3.70382902,0.010148258,2.931625595,28.8,1.669565217,32.03591,-110.67758,1347.5,44.72847,1179.59,6.91719379,0.441451572,1.143141211,34.64011088,23.32917995,0.0621,0.649335259,0.410887939,0.306563001,0.140119513,0.01189519,0.009415187,0.222636357,1.610588424,0.057423151,-12.6202
9492400,1.775270363,3.331320643,0.271766262,1.876514537,26.55,1.701923077,33.82227,-109.81454,2468.99,65.37777,128.97,0.916666667,0.433098057,1.626352037,41.57827617,15.31614115,0.9911,2.269451935,1.19683471,0.725755839,0.212609329,0.582408715,0.328067615,0.650653527,1.685788178,0,-12.5
9494000,1.709345654,3.102372676,0.23555411,1.814947532,23.25,1.65480427,33.73644,-110.16677,2153.94,50.88758,1628.23,1.138095238,0.439357207,1.138247557,35.86926944,24.32071995,0.8391,1.74472716,0.889040897,0.604638908,0.169272153,0.24871626,0.145503783,0.631232211,2.303597778,0,-13.1224
9497800,1.527166324,4.127010294,0.083064194,2.702397393,25.25,1.598101266,33.84311,-110.55761,1646.91,61.28144,750.86,0.947809879,0.441439872,0.987841977,28.52445472,28.81578599,0.7996,0.948473839,0.490365033,0.393568823,0.088855708,0.136498129,0.089380002,0.543236763,2.265714492,0.090729259,-14.4479
9497980,1.642795346,3.537511266,0.079665051,2.153348727,25.85,1.657051282,33.82783,-110.85623,1655.39,72.42906,516.8,1.122476447,0.430015259,1.568887569,39.95293862,20.04846442,0.8725,1.174782144,0.538984863,0.460069784,0.096508141,0.133706785,0.0813898,0.406598772,2.400252221,0,-12.8268
9505200,1.675397673,3.540290787,0.262230386,2.113104754,26.5,1.661442006,34.67474,-111.67209,1847.24,48.94088,285.68,1.011709602,0.443314641,0.811406838,30.4826708,41.23595211,0.4805,1.108590694,0.505511035,0.463946177,0.114531289,0.244037098,0.145659208,0.407458788,1.890732346,0.037230483,-12.4769
9505350,1.595073238,3.300042834,0.198936493,2.068897375,26.85,1.688679245,34.72863,-111.77571,1736.94,47.8232,365.66,0.931226766,0.442338267,0.853413534,31.02189782,40.12479954,0.5015,1.236667533,0.508133436,0.491641925,0.098760097,0.235810064,0.147836512,0.237642142,2.36115763,0.042710111,-12.9241
9505800,1.766028747,3.250249021,0.284069099,1.84042815,25.25,1.706081081,34.53864,-111.69404,1865.1,48.53574,614.94,1.017660044,0.440043722,0.937940707,33.68635208,35.75886026,0.531,1.30856417,0.576308822,0.513905228,0.119506913,0.213708842,0.121010964,0.454506814,1.872019752,0.319065846,-12.2767
9508300,1.537049966,3.863441027,0.040118809,2.513542899,27.15,1.712933754,34.16087,-111.69292,1243.76,87.50629,93,0.793333333,0.428736112,1.902224197,36.86620973,15.28404658,0.5022,0.847720813,0.386848692,0.361133616,0.066989772,0.371954569,0.241992504,0.180175992,2.941331145,0,-13.7643
9510200,1.227353867,3.400826749,0.00612437,2.770860825,26.4,1.660377358,33.69421,-111.5418,1034.93,92.82902,425.31,1.146341463,0.420885675,2.448921144,37.07446711,10.42295691,0.158,0.772596805,0.33058073,0.353340069,0.066896015,0.151510203,0.123444596,0.255286921,2.411722326,0,-13.6381
9512280,1.181941136,3.458593388,0.00464207,2.926197661,25.8,1.659163987,33.88726,-111.95404,1040.23,77.535,188.71,0.855595668,0.416664467,2.292634924,35.40039398,13.3034411,0.1822,0.630700152,0.32312841,0.312485669,0.080862739,0.093870412,0.079420547,0.178043298,2.408878107,0,-13.1369
9513780,1.180094456,3.522148241,0.004256089,2.984632479,24.65,1.648829431,33.9742,-112.09905,939.06,66.19504,177.47,0.800724638,0.424488818,1.298254519,28.0466762,19.53834624,0.1114,0.595243333,0.289613758,0.29754716,0.08004083,0.159237637,0.134936349,0.154235348,2.940683058,0,-13.2672
10023000,1.550551677,2.642886612,0.548429474,1.704481477,23.3,1.366568915,41.60994,-111.25409,2257.51,44.67936,131.46,1.11440678,0.442035998,1.451170058,35.86340965,18.06276213,0.1959,1.028942409,0.766396997,0.404784567,0.212440899,0.213161129,0.137474379,0.834379584,1.960734832,0.085509027,-12.4788
10166430,1.364743326,2.694155291,0.225310323,1.97411135,24.2,1.315217391,40.40523,-112.1005,1578.7,56.14159,70.17,15.57333758,0.444093873,1.293017988,36.59350965,19.06941894,0.0328,0.617262707,0.43424946,0.24452795,0.104249651,0.114466141,0.08387375,0.613172554,2.901188274,0.073212893,-12.9477
10172700,1.385296372,2.895458166,0.411636242,2.090136251,26.6,1.453551913,39.97939,-112.38023,1853.47,46.97007,69.93,4.272289157,0.448490426,1.340605049,36.2949584,13.43441347,0.0017,0.679387483,0.402728086,0.312053011,0.112574447,0.118130342,0.085274418,0.875909039,1.031798451,0.043957852,-12.9729
10172800,1.943690623,3.446788337,0.472831239,1.773321482,24.7,1.403409091,40.49633,-112.5744,2085.87,135.90273,11.07,1.552,0.450120141,1.295483082,35.16330327,13.37288643,0.0366,1.169517045,0.807190128,0.442681684,0.185775681,1.368262312,0.703950668,0.723370945,1.489173367,0.187684505,-12.6177
10173450,1.679568789,3.068090335,0.638428592,1.826713116,25.7,1.576687117,37.62276,-112.51688,2638.59,56.1341,268.53,1.048165138,0.434476096,1.641007577,41.94800671,19.16462089,0.4463,1.030058482,0.594688891,0.405446033,0.128325499,0.413634717,0.246291829,0.580573692,1.815286503,0.024252649,-12.4998
10205030,1.646277892,4.057639055,0.58253576,2.464735192,23.65,1.268096515,38.91191,-111.53047,2489.29,76.20924,134.6,0.668085106,0.439350975,1.232751802,38.62420191,29.19637261,0.0326,1.46183893,1.153929456,0.52699981,0.29088975,0.251823952,0.152965641,0.702348479,1.613689347,0.460370319,-13.6006
10234500,1.779151266,3.672390801,0.632069679,2.064125109,26.9,1.434666667,38.28053,-112.56827,2498.74,95.20992,236.42,0.603878116,0.43453245,1.68895054,44.35817518,19.57411956,0.3513,1.545012782,0.866610148,0.557826857,0.158318702,0.477440099,0.26835273,0.701975058,1.88700871,0,-12.904
10242000,1.142453114,3.813684956,0.30427937,3.338154457,27.15,1.611275964,37.6722,-113.03467,2035.16,59.78876,208.69,12.41830295,0.437785647,1.423655071,29.66815042,17.52460212,0.1718,0.699187324,0.400489792,0.297948774,0.090844746,0.405114935,0.354600929,0.572981925,1.704902233,0.092511871,-13.3804
10244950,1.320299795,3.445962765,0.656356437,2.60998508,31.1,1.757062147,39.20154,-114.68916,2404.47,101.13866,28.2,0.653061224,0.444662339,1.49961675,37.02773746,16.48339425,0.0622,0.761098186,0.440934095,0.333888031,0.114812373,0.456546595,0.345790098,0.833999633,1.46696112,0.801314363,-12.461
10249300,0.644565366,3.356840383,0.312694991,5.207913052,29.65,1.572944297,38.88743,-117.24537,2256.43,98.85646,50.2,11.83495146,0.425096435,1.945199692,23.13923639,9.054378671,0.062,0.405882384,0.217840133,0.184261732,0.050106169,0.331078992,0.513646885,0.630473783,1.406304754,0.002454179,-13.0643
10258000,1.101367556,3.373830842,0.050845878,3.063310538,18.9,1.8,33.80502,-116.55918,1371.26,176.36676,43.69,3.8125,0.396539236,4.601672203,49.72498993,3.369113921,0.4365,0.7968847,0.305144585,0.376542705,0.085974146,0.282084155,0.256121722,0.614250876,1.631061766,0,-13.8264
10258500,0.822899384,3.141874196,0.004087316,3.818053892,16.7,1.739583333,33.74502,-116.53557,1329.18,116.14195,241.51,1.026315789,0.414375978,3.09697725,40.21440817,7.058189148,0.2855,0.543802987,0.240569636,0.264162732,0.039440576,0.047011115,0.057128631,0.298105911,1.669579621,0,-14.0221
10259000,1.048308008,3.133220616,0.0335249,2.988835906,18.55,1.758293839,33.76002,-116.55002,1233.96,169.65242,22.46,0.631578947,0.41281031,3.289279771,24.56888266,3.380879968,0.5081,0.82407184,0.324730424,0.367999885,0.060056005,0.287811269,0.274548383,0.717716628,0.897685382,0,-14.0366
10259200,0.657341547,3.130880342,0.002486526,4.762943035,14.55,1.682080925,33.63114,-116.39223,1139.91,154.44513,79.12,0.760869565,0.416071734,2.966060713,38.47689416,6.746075518,0.1369,0.367125359,0.154409913,0.194934002,0.028998293,0.06294891,0.095762866,0.270435475,1.570994574,0,-14.0277
10263500,1.322364134,3.137967953,0.09936055,2.372998384,18.35,1.747619048,34.42083,-117.83951,1651.45,132.2003,59.46,2.733480176,0.416589775,2.935446653,43.19574979,8.900940205,0.2769,0.649646537,0.257591173,0.300095188,0.043049377,0.761292809,0.575705881,0.671347586,1.741050518,0,-13.4066
10310500,1.471169062,3.929242806,0.498158072,2.670830231,25.65,1.78125,39.11324,-119.79824,1900.8,119.20887,39.49,0.72,0.383144553,5.716695722,44.60343277,3.259981946,0.7131,1.100565269,0.529556244,0.444829055,0.119226622,0.328792732,0.223490787,0.808386445,1.206247148,0,-14.0105
10316500,2.212016427,3.422651855,0.750536241,1.547299474,27.4,1.645645646,40.69076,-115.477,2490.13,132.10335,64.78,0.405228758,0.436025579,1.589398089,42.90193231,21.76463497,0.0123,0.990930157,0.804258314,0.393197423,0.238643782,1.688925817,0.76352318,0.511318498,1.689117844,0.913144494,-12.1935
10329500,1.359549624,3.418740999,0.47742589,2.514612884,28.4,1.427135678,41.53462,-117.41791,1755.66,66.83605,454.52,0.928136419,0.441098395,1.200439106,35.99050375,26.01819701,0.002,0.619647411,0.47207857,0.281571461,0.162486717,0.18143906,0.133455268,0.606473124,2.138848015,0,-12.6509
10336645,3.379605749,2.881164559,0.665304873,0.852514989,23.35,1.868,39.05185,-120.11852,2357.54,118.27441,19.6,1.95,0.40186113,4.255086134,65.91343979,7.05258402,0.7136,1.671151532,0.754224367,0.573118225,0.140509563,1.958225889,0.579424357,0.499948905,1.437052923,0,-13.6901
10336660,3.731182752,2.85939039,0.668727842,0.766349595,23.45,1.914285714,39.10741,-120.16214,2113.28,83.46391,29.8,0.791666667,0.417578061,2.902205475,58.66574998,11.08655591,0.7908,1.97301911,1.077660278,0.592740233,0.155014561,2.778326824,0.744623625,0.547357056,1.441652881,0,-12.9785
10336740,1.849790554,2.813277002,0.73824515,1.520862454,25.35,1.791519435,39.06658,-119.93546,2117.98,81.49106,5.54,0.833333333,0.387080137,4.321948097,41.74018258,2.075697851,0.8173,1.900318359,0.822022318,0.616412848,0.134778227,0.242687342,0.131197201,0.671765752,1.949868218,0,-13.8489
10343500,2.567891855,2.825938152,0.714981248,1.10048955,23.7,1.802281369,39.43157,-120.23798,2156.91,81.24778,27.6,1.195652174,0.427299415,2.181794407,50.85453345,14.83012928,0.899,2.072295962,0.964737584,0.668533953,0.163249837,0.952034579,0.370745589,0.589456386,1.888611081,0,-12.7079
10348850,2.507882272,2.947695469,0.829055332,1.175372346,23.6,1.829457364,39.35435,-119.85852,2041.6,136.2677,19.14,1.025641026,0.433329679,1.54288261,34.50046259,9.593340467,0.512,1.201953632,0.649418729,0.461687133,0.135573355,1.431771565,0.570908603,0.71987999,1.290308239,0,-13.2917
10396000,1.560339493,3.394634223,0.46548953,2.175574122,24,1.307901907,42.79083,-118.8675,1613.27,58.18941,528.89,2.317774936,0.449462638,0.784543375,28.50152265,36.17606429,0.0045,0.758705032,0.565572404,0.331167529,0.177819007,0.554648905,0.355466812,0.657176195,1.494742719,0,-12.5654
11098000,1.96570705,3.584672101,0.012301273,1.823604439,19.6,1.831775701,34.22223,-118.17757,595.39,109.96152,41.57,0.514285714,0.437624557,1.685044488,32.19061119,13.06104482,0.2925,2.088458793,1.037809493,0.622953579,0.069320132,0.660348121,0.335934147,0.40111737,2.032558347,0,-14.1
11124500,2.052190281,3.186565667,0.023038106,1.552763259,21.75,2.071428571,34.59666,-119.90875,679.8,87.84629,191.52,0.978798587,0.439067129,1.425260585,37.36425466,21.166709,0.7047,1.81201731,0.924783749,0.569211658,0.12242527,0.360269332,0.175553571,0.435499538,1.783522967,0,-14.8934
11141280,1.883665982,2.751562245,0.00078778,1.460748493,27.25,1.974637681,35.23553,-120.47239,292.35,60.28846,54.01,1.279069767,0.450335541,0.9406128,23.01074038,24.6419592,0.4501,2.766890604,1.679738435,0.682496786,0.146355929,0.439204105,0.233164536,0.595575628,1.809468934,0,-15.2
11143000,2.836767967,2.582940862,0.02543794,0.91052243,27.6,2.090909091,36.2458,-121.77329,764.03,138.61035,120.61,0.664804469,0.446124681,1.373253817,39.46634283,7.657060581,0.9458,3.256734772,1.529330657,0.739471333,0.054493405,2.022255676,0.712873136,0.532805115,1.898953626,0.015887961,-14.1348
11148900,2.288532512,2.756363847,0.003526795,1.204424159,26.8,1.963369963,35.78858,-121.09381,462.72,66.18997,403.45,0.991258741,0.439330097,1.339482101,38.30899331,18.98299645,0.425,1.837303185,1.051756252,0.551594639,0.117566782,0.996148249,0.435278172,0.302933869,2.126523283,0,-13.5833
11151300,1.332784394,3.644738303,0.00384039,2.734679606,24.55,1.82527881,36.26802,-121.0663,535.53,56.57053,608.23,2.299582463,0.452028204,0.808165566,22.72104297,31.57232797,0.1373,1.240151959,0.841795174,0.479237051,0.219741738,0.065997578,0.04951857,0.292396033,2.527361701,0,-14.7006
11162500,2.691979466,3.447232991,0.000200357,1.280556941,26.7,1.873684211,37.26078,-122.32886,349.51,68.54063,118.87,1.668478261,0.428712962,1.928368264,48.0484105,18.40440506,0.821,4.189347387,1.589931814,0.863071124,0.090630807,0.882342508,0.327767176,0.400732564,2.334436691,0,-15.0342
11176400,1.476209446,3.260671814,0.016307004,2.208813813,26.1,1.562874251,37.56132,-121.68384,701.12,78.77162,338.56,0.924124514,0.439479239,1.471253753,26.79490232,14.71668013,0.353,1.41991361,0.876165143,0.464354025,0.126927012,0.256928623,0.174046185,0.286166579,2.821360974,0,-14.531
11180500,1.488306639,2.709377933,0,1.820443356,26.55,1.758278146,37.60605,-122.02385,47.25,26.34814,24.32,5.860465116,0.453081566,0.992499846,29.45092737,27.29220936,0.0556,2.35431033,1.675668212,0.678677089,0.315978553,0.281478697,0.189126817,0.314548196,2.96927725,0,-14.9086
11180960,1.639290897,2.863708104,0,1.746918811,27.35,1.805280528,37.71771,-122.05441,130.05,33.1925,15.06,1.862068966,0.452502259,1.026110166,29.99734323,26.76084847,0.2117,2.618054603,1.673017006,0.724395301,0.254996534,0.470448732,0.286983069,0.339357258,2.602750823,0,-13.709
11224500,1.307091034,3.437484339,0.017898474,2.629873705,25,1.766784452,36.21468,-120.47071,658.03,69.9558,247.44,0.835390947,0.455133465,0.697858761,23.7525062,39.8383656,0.1452,1.093769191,0.678320717,0.429112189,0.164172214,0.064714771,0.049510531,0.340042327,4.213571045,0,-15.1345
11230500,2.018366872,3.157910828,0.90296368,1.564587128,25.9,1.786206897,37.33939,-118.97345,3020.86,151.16005,135.53,0.339534884,0.413825893,3.015279022,61.6309242,9.887013599,0.2787,0.506763753,0.259213956,0.220773465,0.066447428,1.719287266,0.85182099,0.580900152,1.060307076,0,-13.5155
11237500,2.928503765,2.94218308,0.749856961,1.004671094,27.45,1.91958042,37.19856,-119.21373,2201.22,104.67149,59.82,0.98,0.402894717,4.049219772,58.544802,8.214823099,0.8069,1.57688118,0.667834034,0.612876899,0.158618884,1.878415424,0.641424965,0.487675099,1.654297113,0,-13.9303
11253310,1.174001369,2.984370431,0.009070578,2.542050214,25.8,1.823321555,36.40217,-120.43349,802.17,88.1357,120.44,1.179775281,0.446812741,0.794688837,24.37143991,31.1730573,0.1202,0.863089734,0.525380659,0.390518712,0.163800572,0.066321594,0.056491922,0.376216707,2.755743467,0,-14.8424
11264500,2.640388775,3.047812293,0.906326926,1.154304367,26.8,2,37.73159,-119.55877,2632.87,131.06068,467.98,0.602545969,0.418921266,2.638090613,52.85876235,8.952673061,0.5769,0.793275741,0.402805024,0.332696201,0.089760599,1.940976631,0.735110166,0.564776791,1.260407001,0,-13.8776
11266500,2.735619439,3.084896715,0.885217452,1.127677582,26.75,1.945454545,37.71687,-119.66628,2512.58,140.1842,833.08,0.6256,0.41953272,2.704728774,44.98675697,8.297156146,0.6741,1.028778724,0.510030255,0.405997878,0.105055249,1.949224577,0.712534993,0.576039592,1.349111736,0,-13.0986
11274500,1.20644627,2.749829897,0,2.279280865,26.7,1.810169492,37.31549,-121.12521,377.44,54.47513,347.75,1.204488778,0.43691905,1.367724937,28.99708038,20.19775145,0.3051,1.27851851,0.829391046,0.4725598,0.190432145,0.12731076,0.105525429,0.230284232,3.71780478,0,-14.6138
11274630,1.259329227,2.750117413,0.00015001,2.183795432,27.5,1.676829268,37.4866,-121.2091,517.24,57.74649,187.44,1.199084668,0.437259888,1.30946644,29.55692514,22.02933566,0.2803,1.155591634,0.706883681,0.456835501,0.183679585,0.103055075,0.081833307,0.361504917,4.218503865,0,-14.4769
11284400,2.822433949,3.480214251,0.036504723,1.233054276,26,1.786941581,37.84187,-120.18491,897.33,52.40447,41.72,1,0.439576667,1.452105939,30.125,17,0.7577,2.071993288,0.609740607,0.672270178,0.076679462,0.53131247,0.188246202,0.264293311,2.309309687,0,-16.2416
11299600,2.068405202,3.492291157,0.000277967,1.688397976,25.65,1.628571429,37.96104,-120.6152,300.42,40.72756,37.32,0.970149254,0.464809286,0.952002349,19.84340583,15.69504391,0.041,1.814437865,1.113142023,0.581647928,0.207342615,0.632186776,0.305639715,0.258387529,2.582804072,0,-13.0108
11381500,3.450539357,3.453349295,0.16502613,1.000814348,24.85,1.59807074,40.0546,-122.02415,941.68,70.5575,337.63,1.117001828,0.434465235,1.630703023,43.95066764,20.14496501,0.589,2.010597741,1.007779075,0.620595649,0.171160929,2.213013706,0.641352982,0.688655305,1.102041821,0,-12.5354
11383500,3.527906913,3.731745886,0.150145743,1.057779011,25.45,1.595611285,40.01405,-121.94832,1053.56,75.72221,539.78,0.981927711,0.43650076,1.447220249,42.18030307,22.5430865,0.6998,2.363624063,1.150370212,0.700928505,0.174430122,1.479163608,0.419275124,0.625815377,1.546297679,0,-12.5133
11451100,2.961471595,2.590331554,0.123536359,0.874677157,27,1.963636364,39.16545,-122.61999,740.46,103.93357,155.09,0.906122449,0.434158028,1.765217939,41.3658798,17.46438994,0.8707,2.214123649,1.149494889,0.636207011,0.094511269,1.814664065,0.612757545,0.396907333,1.871239917,0,-15.1688
11468500,3.582882957,2.717162409,0.000524205,0.758373199,25.85,1.651757188,39.42822,-123.73779,276.08,45.14956,273.51,1.666666667,0.43963913,1.321606182,39.05198546,26.77581229,1,4.763058627,1.776577693,0.912422452,0.080476063,1.782063933,0.497382682,0.389544708,1.988214096,0,-15.1829
11473900,3.65355373,2.797847912,0.262478357,0.765788084,26.65,1.883392226,39.70627,-123.32529,1037.85,126.70666,1925.01,1.994949495,0.435755723,1.59367624,36.52148904,17.62286811,0.9609,2.633486911,1.408469392,0.701223891,0.139687407,1.842948936,0.504426395,0.49146535,1.637187455,0,-14.6914
11475560,5.166086242,3.067142793,0.138629338,0.593707238,27.05,1.846416382,39.7296,-123.64391,592.58,90.33273,16.79,1.064516129,0.432678904,1.689090477,45.12528838,22.27888198,0.9922,5.344110879,2.124452827,0.909561799,0.064044846,3.644828751,0.705529985,0.442188491,1.415628329,0,-15.2
11476600,4.834184805,2.326307529,0.012010629,0.481220231,24.95,1.604501608,40.35125,-124.00393,478.69,94.52911,71.85,1.025641026,0.437685,1.387032438,40.5,26.5,0.9966,4.941387378,2.01571371,0.888979937,0.087992465,3.575647126,0.739658758,0.445604037,1.548019166,0,-15.2
11478500,4.551620808,2.721153621,0.157314421,0.597842776,24.35,1.656462585,40.48042,-123.89088,757.76,122.52826,572.38,1.03190319,0.434027869,1.531600721,40.68379974,23.44183661,0.9953,3.819287132,2.051462903,0.806710851,0.126603663,3.407381316,0.748608344,0.431323144,1.287576153,0,-15.1451
11480390,3.998996578,3.427862971,0.299512506,0.857180771,24.75,1.683673469,40.28431,-123.3353,1049.64,76.61899,242.6,1,0.432122369,1.613359895,39.75847208,21.6811126,0.9744,3.816893779,1.903007996,0.826250442,0.113354513,2.291623732,0.573049686,0.408522376,1.912620245,0,-15.1593
11481200,4.363130732,2.368986448,0.001636826,0.542955642,21.7,1.583941606,41.01096,-124.08173,285.23,71.42838,105.4,1.304597701,0.448015162,0.88799073,30.18360303,36.40524497,0.9378,4.823457552,1.493386893,0.915706668,0.111697977,2.958830945,0.678144004,0.4433722,1.435321474,0,-14.7976
11482500,4.579976728,2.517791595,0.013181204,0.549738949,21.4,1.602996255,41.29929,-124.05118,546.99,114.46463,718.04,1.151041667,0.442695979,1.059335162,34.65065608,32.32081403,0.983,4.51387744,1.797108084,0.874256561,0.100323023,3.124262433,0.682156836,0.501222332,1.193649154,0,-14.4222
11522500,3.135530459,3.258590691,0.249129777,1.039247022,22.7,1.570934256,41.37763,-123.47756,1279.3,152.80074,1943.12,0.636304063,0.427086974,2.137563467,50.74303476,14.54277495,0.9907,3.610957937,2.056403305,0.81225611,0.185545621,2.176660664,0.694192161,0.649928968,1.476078987,0.002438071,-14.935
11523200,2.932422998,2.561795551,0.431707152,0.87361051,23.9,1.659722222,41.11126,-122.70558,1614.41,139.34749,382.94,0.658496732,0.433744753,1.297120998,42.85798213,26.9241932,0.98,2.026642558,0.909522552,0.689249814,0.196088852,2.652417314,0.904513884,0.587634313,1.323194355,0,-14.0749
11528700,3.706082136,3.58440768,0.271305322,0.96716898,23.95,1.575657895,40.64986,-123.4942,1019.07,107.62195,1980.08,1.032594524,0.429199596,1.830850058,47.70967833,18.7739332,0.9905,3.425244949,1.668729639,0.813362585,0.127174131,1.585692027,0.427862084,0.55109633,1.886823866,0,-15.5936
11532500,5.584642026,2.320768871,0.048535377,0.415562691,20.65,1.570342205,41.7915,-124.07619,725.07,112.11076,1577.96,0.937226857,0.439131726,1.296384901,39.28599349,26.6093761,0.9993,3.628138862,1.575516218,0.81410272,0.116730443,5.391817363,0.965472333,0.527081345,1.385016982,0,-14.8472
12010000,7.927942505,1.967120903,0.023636236,0.248125021,9.35,1.316901408,46.37399,-123.74348,145.18,47.2961,142.18,1.190283401,0.463452366,0.883729662,22.72036323,21.04582946,0.9981,4.329236721,2.369539725,0.860577261,0.133434079,7.196870167,0.907785363,0.504302692,1.191309554,0,-13.8104
12013500,6.874937714,2.116710445,0.017415676,0.307887945,11.35,1.375757576,46.65093,-123.65266,309.17,61.57144,337.69,2.081355932,0.46419788,0.952639389,19.73213826,14.67590679,0.9896,4.980796313,2.745457927,0.880342964,0.126687736,4.651821635,0.676634732,0.500324304,1.392237474,0,-14.0964
12020000,7.499240246,2.739657084,0.043553397,0.365324619,7.9,1.362068966,46.61732,-123.27764,435.98,74.62586,294.22,1.293203883,0.452551201,1.155096571,31.77490543,19.80657678,0.9964,4.401553492,2.592354953,0.861865065,0.139502908,4.936729354,0.658297266,0.469715865,1.658529695,0,-13.3701
12025000,4.707979466,2.094823299,0.029592528,0.444951664,10.5,1.578947368,46.6201,-122.94513,236.88,33.69605,404.9,6.793828892,0.459413284,0.874675722,25.26022993,25.60836327,0.8617,4.977505839,3.118564143,0.871181521,0.177770162,3.191925948,0.67798213,0.538072649,1.226360402,0,-13.2353
12025700,5.091245722,2.046402765,0.090576757,0.401945394,10.05,1.546153846,46.7726,-122.59401,556.37,73.37022,103.3,1.005434783,0.452007285,1.144965489,30.91786189,19.25876142,0.8684,4.303089715,2.622031917,0.863014589,0.163744058,4.835436917,0.949755164,0.550484187,0.925136376,0,-12.6954
12035000,6.987945243,1.980268556,0.022021888,0.283383525,13.15,1.584337349,47.00065,-123.49488,149.3,29.3479,769.9,9.198956781,0.456532514,1.095503718,25.28522425,15.86428511,0.9705,4.931351569,2.722019362,0.882434092,0.132442871,6.754326055,0.966568257,0.563503086,1.213166792,0,-13.274
12040500,8.15461191,1.899096482,0.067091784,0.232886188,12.1,1.367231638,47.53786,-124.31575,437.01,96.58146,1153.44,2.581521739,0.441133615,1.419023483,37.53469787,16.85925544,0.9969,3.750003499,2.282353485,0.82580404,0.16979589,9.688438106,1.188093095,0.515538191,1.019349292,0,-14.5632
12041200,7.785315537,2.411857358,0.179574105,0.30979571,12.1,1.398843931,47.80675,-124.25103,754,127.74358,655.8,1.66897747,0.437276084,1.639452392,39.38446028,14.97528973,0.9733,3.468322663,2.305980935,0.75602678,0.208556457,9.585256428,1.231196909,0.621794812,0.526821718,0,-14.9632
12043000,8.284583162,2.250007584,0.070641261,0.271589715,12.1,1.351955307,47.96008,-124.39299,378.73,72.9688,337.19,1.928802589,0.439417879,1.593168074,40.67150966,17.21005829,1,3.963418257,2.481134255,0.844473155,0.160246292,7.824881528,0.944511193,0.502142113,0.862695109,0,-14.9904
12048000,4.775126626,2.517966078,0.498197653,0.527308755,17.25,1.699507389,48.01426,-123.13268,1263.46,183.83774,405.01,0.801925722,0.433429072,1.903989791,45.43717264,15.55975938,0.9881,3.125671426,2.274284588,0.734066146,0.246331124,2.334859562,0.488962858,0.679331035,0.928180245,0,-13.4373
